incident_id,year,country,total_killed,total_wounded,total_kidnapped,total_affected,means_of_attack,latitude,longitude,means_of_attack_condensed,risk,risk_allyears
304,2004,Iraq,2,1,0,3,Unknown,33.0955793,44.1749775,Unknown,8,336
311,2004,Afghanistan,0,1,0,1,Bodily assault,33.93911,67.709953,Bodily assault,2,2534
310,2004,Iraq,4,0,0,4,Bodily assault,32.0010227,44.3299926,Bodily assault,12,336
312,2004,Sudan,0,0,8,8,Kidnapping,14.5844444,29.4917691,Kidnapping,8,981
315,2004,Afghanistan,2,0,0,2,Shooting,33.5487421,69.4346945,Shooting,6,2534
317,2004,Sudan,0,1,0,1,Shooting,14.5844444,29.4917691,Shooting,2,981
316,2004,Sudan,1,1,0,2,Unknown,11.329444,25.08565623,Unknown,5,981
313,2004,Iraq,1,0,0,1,Shooting,32.0010227,44.3299926,Shooting,3,336
314,2004,Iraq,0,4,0,4,Unknown,31.9892,44.3291,Unknown,8,336
320,2004,Afghanistan,0,10,0,10,Bodily assault,33.93911,67.709953,Bodily assault,20,2534
321,2004,Iraq,1,0,0,1,Unknown,36.3466059,43.127008,Unknown,3,336
318,2004,Iraq,0,0,4,4,Kidnapping,33.3024248,44.3787992,Kidnapping,4,336
322,2004,Haiti,0,1,0,1,Shooting,19.1399952,-72.3570972,Shooting,2,85
323,2004,Afghanistan,0,1,0,1,Shooting,33.93911,67.709953,Shooting,2,2534
326,2004,Sudan,2,1,0,3,Landmine ,13.5,23.5,Explosives,8,981
327,2004,Iraq,1,0,0,1,Kidnap-killing,33.0955793,44.1749775,Kidnapping,3,336
324,2004,DR Congo,1,0,0,1,Shooting,1.658501,29.220455,Shooting,3,583
325,2004,Occupied Palestinian Territories,1,0,0,1,Unknown,31.649741,35.162072,Unknown,3,161
328,2004,Cote D'Ivoire,1,0,0,1,Aerial bombardment,7.9897371,-5.5679458,Explosives,3,26
329,2004,Afghanistan,3,0,0,3,Shelling,33.93911,67.709953,Explosives,9,2534
330,2004,DR Congo,0,1,0,1,Shooting,1.55941,30.25224,Shooting,2,583
331,2004,Sudan,0,1,0,1,Shooting,16.0,30.0,Shooting,2,981
332,2004,Sudan,0,1,0,1,Bodily assault,11.329444,25.08565623,Bodily assault,2,981
333,2004,Occupied Palestinian Territories,1,0,0,1,Bodily assault,31.649741,35.162072,Bodily assault,3,161
336,2004,Sudan,1,0,0,1,Shooting,11.329444,25.08565623,Shooting,3,981
339,2004,Uganda,0,1,0,1,Shooting,3.236667,33.093056,Shooting,2,142
340,2004,Sudan,0,1,0,1,Shooting,11.329444,25.08565623,Shooting,2,981
334,2004,Afghanistan,1,0,0,1,Unknown,34.5197058,69.1624302,Unknown,3,2534
335,2004,Sudan,2,0,0,2,Shooting,11.329444,25.08565623,Shooting,6,981
337,2004,Sudan,0,0,3,3,Kidnapping,16.0,30.0,Kidnapping,3,981
338,2004,Kenya,1,0,0,1,Unknown,1.4419683,38.4313975,Unknown,3,159
342,2005,Somalia,1,0,0,1,Unknown,8.3676771,49.083416,Unknown,3,1112
343,2005,Kenya,1,0,0,1,Shooting,-1.256975,36.803277,Shooting,3,159
347,2005,Somalia,0,1,0,1,Shooting,8.3676771,49.083416,Shooting,2,1112
348,2005,Afghanistan,0,2,0,2,Shooting,33.93911,67.709953,Shooting,4,2534
345,2005,Sudan,1,0,0,1,Shooting,13.4263009,22.6574884,Shooting,3,981
344,2005,Zimbabwe,1,0,0,1,Bodily assault,-17.8317726,31.0456859,Bodily assault,3,5
346,2005,Iraq,1,0,0,1,Kidnap-killing,33.0955793,44.1749775,Kidnapping,3,336
349,2005,Sudan,1,0,0,1,Shooting,13.4263009,22.6574884,Shooting,3,981
351,2005,Iraq,1,0,0,1,Vehicle-born IED,33.0955793,44.1749775,Explosives,3,336
677,2005,Sudan,0,0,7,7,Kidnapping,11.329444,25.08565623,Kidnapping,7,981
350,2005,Afghanistan,2,0,0,2,Unknown,31.341322,63.993456,Unknown,6,2534
352,2005,Somalia,0,2,0,2,Unknown,11.28421,49.18158,Unknown,4,1112
355,2005,Afghanistan,1,0,0,1,Unknown,34.5197058,69.1624302,Unknown,3,2534
353,2005,Afghanistan,2,0,0,2,Unknown,32.607111,62.671011,Unknown,6,2534
354,2005,Sudan,0,1,0,1,Bodily assault,11.329444,25.08565623,Bodily assault,2,981
356,2005,Sudan,0,1,0,1,Shooting,16.0,30.0,Shooting,2,981
357,2005,Iraq,2,0,0,2,Vehicle-born IED,33.0955793,44.1749775,Explosives,6,336
361,2005,Somalia,0,2,0,2,Other Explosives,8.3676771,49.083416,Explosives,4,1112
363,2005,Chechnya,1,0,0,1,Unknown,43.3976147,45.6985005,Unknown,3,77
362,2005,Afghanistan,1,0,0,1,Unknown,35.75,69.0,Unknown,3,2534
358,2005,Sudan,0,2,0,2,Bodily assault,13.4263009,22.6574884,Bodily assault,4,981
359,2005,Sudan,1,0,0,1,Shooting,13.5,23.5,Shooting,3,981
360,2005,Somalia,1,2,0,3,Shooting,8.3676771,49.083416,Shooting,7,1112
367,2005,Nepal,0,2,0,2,Bodily assault,28.0,84.0,Bodily assault,4,7
369,2005,Afghanistan,1,0,0,1,Bodily assault,35.75,69.0,Bodily assault,3,2534
370,2005,Afghanistan,0,0,1,1,Kidnapping,34.5197058,69.1624302,Kidnapping,1,2534
371,2005,Malawi,0,3,0,3,Unknown,-13.2687204,33.9301963,Unknown,6,29
368,2005,Sudan,2,1,1,4,Kidnapping,15.45099,36.39998,Kidnapping,9,981
364,2005,Chad,0,7,0,7,Bodily assault,15.0,19.0,Bodily assault,14,104
365,2005,Sudan,1,0,0,1,Shooting,16.0,30.0,Shooting,3,981
372,2005,Haiti,1,0,0,1,Kidnap-killing,19.1399952,-72.3570972,Kidnapping,3,85
376,2005,Uganda,0,2,0,2,Unknown,1.5333554,32.2166578,Unknown,4,142
378,2005,Indonesia,0,1,0,1,Bodily assault,-3.3596317,135.5049831,Bodily assault,2,67
380,2005,DR Congo,0,0,2,2,Kidnapping,2.13410995,29.05000311,Kidnapping,2,583
373,2005,Afghanistan,2,5,0,7,Vehicle-born IED,31.39686,67.08582,Explosives,16,2534
374,2005,Afghanistan,1,0,0,1,Unknown,32.627761,65.901625,Unknown,3,2534
375,2005,Afghanistan,1,0,0,1,Shooting,33.93911,67.709953,Shooting,3,2534
377,2005,DR Congo,0,0,2,2,Kidnapping,-2.9814344,23.8222636,Kidnapping,2,583
379,2005,Sudan,0,1,0,1,Shooting,14.5844444,29.4917691,Shooting,2,981
381,2005,Indonesia,0,1,0,1,Bodily assault,-6.21195,106.845056,Bodily assault,2,67
382,2005,Sudan,0,1,0,1,Shooting,14.5844444,29.4917691,Shooting,2,981
383,2005,Sudan,0,15,0,15,Unknown,11.329444,25.08565623,Unknown,30,981
384,2005,Sudan,0,0,1,1,Kidnapping,16.0,26.0,Kidnapping,1,981
387,2005,Afghanistan,2,0,0,2,Kidnap-killing,33.93911,67.709953,Kidnapping,6,2534
386,2005,Kenya,1,0,0,1,Shooting,1.4419683,38.4313975,Shooting,3,159
385,2005,Sudan,2,0,0,2,Unknown,13.56907,33.56718,Unknown,6,981
388,2005,Somalia,1,0,0,1,Unknown,8.3676771,49.083416,Unknown,3,1112
389,2005,Iraq,1,1,0,2,Shooting,33.0955793,44.1749775,Shooting,5,336
391,2005,Sudan,0,17,0,17,Unknown,13.4263009,22.6574884,Unknown,34,981
392,2005,Sudan,0,0,3,3,Kidnapping,14.5844444,29.4917691,Kidnapping,3,981
393,2005,Afghanistan,1,1,0,2,Unknown,34.9897121,68.8733495,Unknown,5,2534
390,2005,Sudan,0,1,0,1,Bodily assault,11.329444,25.08565623,Bodily assault,2,981
396,2005,Sudan,0,1,0,1,Shooting,13.5,23.5,Shooting,2,981
397,2005,Afghanistan,5,3,0,8,Shooting,31.61332,65.71013,Shooting,21,2534
404,2005,Guyana,0,1,0,1,Bodily assault,5.0,-59.0,Bodily assault,2,2
496,2005,Occupied Palestinian Territories,1,0,0,1,Shooting,31.649741,35.162072,Shooting,3,161
394,2005,Somalia,1,0,0,1,Shooting,8.3676771,49.083416,Shooting,3,1112
398,2005,Afghanistan,1,3,0,4,Unknown,35.9261784,64.6237758,Unknown,9,2534
399,2005,Uganda,0,2,0,2,Unknown,1.5333554,32.2166578,Unknown,4,142
400,2005,Uganda,2,2,0,4,Unknown,1.5333554,32.2166578,Unknown,10,142
401,2005,Sudan,0,1,0,1,Unknown,14.5844444,29.4917691,Unknown,2,981
402,2005,Sudan,0,8,0,8,Bodily assault,11.329444,25.08565623,Bodily assault,16,981
403,2005,Sudan,2,0,0,2,Unknown,14.5844444,29.4917691,Unknown,6,981
406,2005,South Sudan,2,0,0,2,Unknown,7.2653861,30.05489,Unknown,6,1233
407,2005,Iraq,0,0,2,2,Kidnapping,33.0955793,44.1749775,Kidnapping,2,336
405,2005,Somalia,1,0,0,1,Landmine ,9.52749,45.537472,Explosives,3,1112
409,2005,DR Congo,0,0,1,1,Kidnapping,-2.9814344,23.8222636,Kidnapping,1,583
410,2005,Madagascar,1,0,0,1,Bodily assault,-18.9100122,47.5255809,Bodily assault,3,14
413,2005,DR Congo,0,2,0,2,Bodily assault,-2.9814344,23.8222636,Bodily assault,4,583
415,2005,Colombia,0,0,2,2,Kidnapping,2.8930783,-73.7845072,Kidnapping,2,31
408,2005,Kenya,1,0,0,1,Bodily assault,1.4419683,38.4313975,Bodily assault,3,159
414,2005,Iraq,0,0,1,1,Kidnapping,33.0955793,44.1749775,Kidnapping,1,336
411,2005,Sudan,1,0,0,1,Shooting,11.329444,25.08565623,Shooting,3,981
412,2005,South Sudan,0,1,0,1,Unknown,6.75,30.0,Unknown,2,1233
504,2006,Sudan,0,2,0,2,Bodily assault,13.5,23.5,Bodily assault,4,981
517,2006,Iraq,1,0,0,1,Unknown,33.0955793,44.1749775,Unknown,3,336
518,2006,Iraq,1,0,0,1,Unknown,33.0955793,44.1749775,Unknown,3,336
592,2006,DR Congo,0,1,0,1,Rape/sexual assault ,-2.9814344,23.8222636,Explosives,2,583
416,2006,DR Congo,1,0,0,1,Unknown,1.658501,29.220455,Unknown,3,583
417,2006,Afghanistan,1,0,0,1,Shooting,31.59382,64.37161,Shooting,3,2534
418,2006,DR Congo,0,0,3,3,Kidnapping,-0.8411802,29.3884586,Kidnapping,3,583
419,2006,Guatemala,0,1,0,1,Rape/sexual assault ,14.8181883,-91.16233009,Explosives,2,16
420,2006,Colombia,0,0,2,2,Kidnapping,8.4417924,-73.0492505,Kidnapping,2,31
423,2006,Occupied Palestinian Territories,0,0,1,1,Kidnapping,31.3457612,34.3025277,Kidnapping,1,161
421,2006,Somalia,0,0,1,1,Kidnapping,0.51486,42.073009,Kidnapping,1,1112
507,2006,Sudan,0,0,3,3,Kidnapping,10.53018,29.93292,Kidnapping,3,981
422,2006,Sudan,2,1,0,3,Shooting,4.75,31.0,Shooting,8,981
424,2006,Sudan,0,3,0,3,Shooting,9.53342,31.66048,Shooting,6,981
425,2006,Sudan,0,0,1,1,Kidnapping,5.0,31.0,Kidnapping,1,981
426,2006,Sudan,0,3,0,3,Bodily assault,13.4435,22.4452278,Bodily assault,6,981
430,2006,Afghanistan,5,0,0,5,Kidnap-killing,34.8085,63.43003,Kidnapping,15,2534
428,2006,Central African Republic,2,1,0,3,Shooting,5.25169,17.64362,Shooting,8,402
431,2006,Sri Lanka,2,1,0,3,Landmine ,9.6649255,80.0091719,Explosives,8,224
429,2006,Somalia,2,4,0,6,Unknown,3.11383,43.6498,Unknown,14,1112
427,2006,South Africa,1,0,0,1,Shooting,-28.8166236,24.991639,Shooting,3,10
433,2006,Iraq,1,0,0,1,Shooting,33.0955793,44.1749775,Shooting,3,336
432,2006,Sudan,0,2,0,2,Bodily assault,13.4435,22.4452278,Bodily assault,4,981
437,2006,Haiti,0,2,0,2,Unknown,19.1399952,-72.3570972,Unknown,4,85
444,2006,Sudan,0,1,0,1,Bodily assault,8.0,32.0,Bodily assault,2,981
434,2006,Chad,0,1,0,1,Shooting,13.833056,20.834722,Shooting,2,104
435,2006,Afghanistan,2,1,0,3,Aerial bombardment,34.3508273,62.2164003,Explosives,8,2534
438,2006,Sri Lanka,1,0,0,1,Shooting,8.7593439,80.4999646,Shooting,3,224
436,2006,Afghanistan,0,1,0,1,Vehicle-born IED,33.93911,67.709953,Explosives,2,2534
726,2006,Afghanistan,1,0,0,1,Shooting,36.7581256,66.8980826,Shooting,3,2534
439,2006,Afghanistan,4,0,0,4,Landmine ,33.93911,67.709953,Explosives,12,2534
443,2006,Sudan,0,1,0,1,Unknown,6.75,30.0,Unknown,2,981
440,2006,Afghanistan,4,0,0,4,Shooting,36.83333,65.83333,Shooting,12,2534
441,2006,Afghanistan,3,0,0,3,Vehicle-born IED,36.75,72.0,Explosives,9,2534
442,2006,Occupied Palestinian Territories,1,0,0,1,Shooting,32.0254688,35.2888075,Shooting,3,161
447,2006,Afghanistan,1,2,0,3,Unknown,36.83763,66.63932,Unknown,7,2534
727,2006,Afghanistan,1,0,0,1,Shooting,35.75,69.0,Shooting,3,2534
450,2006,Sudan,1,0,0,1,Unknown,14.5844444,29.4917691,Unknown,3,981
445,2006,Sudan,0,1,0,1,Shooting,13.4435,22.4452278,Shooting,2,981
446,2006,Sudan,0,0,6,6,Kidnapping,13.5,23.5,Kidnapping,6,981
448,2006,Afghanistan,0,0,3,3,Kidnapping,35.3,70.833333,Kidnapping,3,2534
451,2006,Sudan,1,0,0,1,Unknown,6.75,30.0,Unknown,3,981
495,2006,Sudan,0,1,0,1,Bodily assault,11.005922,29.718875,Bodily assault,2,981
449,2006,Sudan,1,0,0,1,Shooting,16.0,30.0,Shooting,3,981
685,2006,Haiti,0,0,1,1,Kidnapping,19.1399952,-72.3570972,Kidnapping,1,85
463,2006,Sudan,0,1,0,1,Bodily assault,13.4435,22.4452278,Bodily assault,2,981
455,2006,Sudan,0,0,1,1,Kidnapping,14.5844444,29.4917691,Kidnapping,1,981
452,2006,Somalia,3,4,0,7,Shooting,2.25,41.16667,Shooting,17,1112
453,2006,Afghanistan,0,1,0,1,Unknown,32.23556,62.94611,Unknown,2,2534
459,2006,India,1,0,0,1,Other Explosives,18.970715,72.819421,Explosives,3,11
454,2006,Sudan,1,0,0,1,Shooting,16.0,26.0,Shooting,3,981
460,2006,Sudan,1,0,0,1,Unknown,11.329444,25.08565623,Unknown,3,981
457,2006,Afghanistan,2,0,0,2,Shooting,34.1605257,64.9201949,Shooting,6,2534
749,2006,Sudan,0,0,7,7,Kidnapping,16.0,30.0,Kidnapping,7,981
458,2006,Afghanistan,0,1,0,1,Other Explosives,34.0,69.25,Explosives,2,2534
456,2006,Sudan,1,1,0,2,Bodily assault,11.329444,25.08565623,Bodily assault,5,981
462,2006,Sudan,1,0,0,1,Kidnap-killing,16.0,26.0,Kidnapping,3,981
466,2006,Sri Lanka,17,0,0,17,Shooting,8.5711,81.2335,Shooting,51,224
469,2006,Chad,0,1,0,1,Bodily assault,14.51667,22.08333,Bodily assault,2,104
470,2006,Sudan,0,1,0,1,Shooting,11.329444,25.08565623,Shooting,2,981
728,2006,Afghanistan,1,0,0,1,Kidnap-killing,33.5448968,68.4132108,Kidnapping,3,2534
522,2006,Occupied Palestinian Territories,1,0,0,1,Aerial bombardment,31.66667,35.25,Explosives,3,161
467,2006,Sudan,1,0,0,1,Kidnap-killing,11.329444,25.08565623,Kidnapping,3,981
465,2006,Sri Lanka,1,0,0,1,Shooting,8.7514,80.4971,Shooting,3,224
464,2006,Sri Lanka,1,0,0,1,Shooting,7.29754,81.68202,Shooting,3,224
471,2006,Sudan,0,1,0,1,Shooting,11.329444,25.08565623,Shooting,2,981
468,2006,DR Congo,1,0,0,1,Shooting,1.658501,29.220455,Shooting,3,583
472,2006,Afghanistan,2,0,0,2,Unknown,35.0,63.75,Unknown,6,2534
473,2006,Sudan,1,0,0,1,Unknown,16.0,26.0,Unknown,3,981
474,2006,Senegal,1,3,0,4,Landmine ,12.6981731,-15.53551051,Explosives,9,19
929,2006,Sudan,0,2,0,2,Bodily assault,12.12154025,23.1587067,Bodily assault,4,981
476,2006,Afghanistan,0,0,3,3,Kidnapping,33.93911,67.709953,Kidnapping,3,2534
478,2006,Sudan,0,4,0,4,Bodily assault,11.329444,25.08565623,Bodily assault,8,981
477,2006,Sri Lanka,1,0,0,1,Shooting,8.5711,81.2335,Shooting,3,224
479,2006,Sudan,0,3,0,3,Bodily assault,13.4263009,22.6574884,Bodily assault,6,981
497,2006,Sudan,0,0,2,2,Kidnapping,13.5,23.5,Kidnapping,2,981
480,2006,Afghanistan,3,1,0,4,Vehicle-born IED,34.533333,69.166667,Explosives,11,2534
750,2006,El Salvador,0,1,0,1,Bodily assault,13.69294,-89.218191,Bodily assault,2,18
475,2006,Ethiopia,0,0,2,2,Kidnapping,9.145,40.489673,Kidnapping,2,137
482,2006,Sudan,1,0,0,1,Kidnap-killing,16.0,26.0,Kidnapping,3,981
686,2006,Haiti,0,0,1,1,Kidnapping,19.1399952,-72.3570972,Kidnapping,1,85
481,2006,Iraq,1,0,0,1,Unknown,33.3024248,44.3787992,Unknown,3,336
483,2006,Sudan,0,1,0,1,Shooting,11.329444,25.08565623,Shooting,2,981
484,2006,Sudan,0,1,0,1,Bodily assault,11.329444,25.08565623,Bodily assault,2,981
487,2006,Afghanistan,0,0,1,1,Kidnapping,31.6257334,65.7145053,Kidnapping,1,2534
485,2006,Occupied Palestinian Territories,2,0,0,2,Unknown,31.4772871,34.3215106,Unknown,6,161
488,2006,Afghanistan,0,0,5,5,Kidnapping,33.5487421,69.4346945,Kidnapping,5,2534
486,2006,Afghanistan,0,0,4,4,Kidnapping,33.41897,69.12144,Kidnapping,4,2534
759,2006,Malawi,0,1,0,1,Unknown,-13.2687204,33.9301963,Unknown,2,29
489,2006,Eritrea,0,2,0,2,Landmine ,15.25,37.5,Explosives,4,12
498,2006,Sudan,0,8,0,8,Bodily assault,6.75,30.0,Bodily assault,16,981
499,2006,Sudan,0,1,0,1,Bodily assault,6.75,30.0,Bodily assault,2,981
490,2006,Chad,1,1,0,2,Unknown,12.53333,22.18333,Unknown,5,104
523,2006,Sudan,0,0,1,1,Kidnapping,13.5,23.5,Kidnapping,1,981
1329,2006,Sri Lanka,1,0,0,1,Shooting,7.29754,81.68202,Shooting,3,224
491,2006,Lesotho,1,0,0,1,Shooting,-29.6039267,28.3350193,Shooting,3,3
678,2006,Chad,0,1,0,1,Bodily assault,14.525174,20.928701,Bodily assault,2,104
1209,2006,Afghanistan,0,0,2,2,Kidnapping,33.41897,69.12144,Kidnapping,2,2534
500,2006,Sudan,0,8,0,8,Bodily assault,11.329444,25.08565623,Bodily assault,16,981
501,2006,Sudan,0,0,1,1,Kidnapping,11.329444,25.08565623,Kidnapping,1,981
679,2006,DR Congo,0,1,0,1,Bodily assault,1.4583333,30.4333333,Bodily assault,2,583
494,2006,Iraq,0,0,14,14,Kidnapping,33.3024248,44.3787992,Kidnapping,14,336
760,2006,Sudan,0,1,0,1,Unknown,11.329444,25.08565623,Unknown,2,981
502,2006,Sudan,0,3,0,3,Rape/sexual assault ,11.2811075,25.1414136,Explosives,6,981
508,2006,Sudan,0,1,0,1,Shooting,13.4263009,22.6574884,Shooting,2,981
503,2006,Occupied Palestinian Territories,0,1,0,1,Unknown,31.4772871,34.3215106,Unknown,2,161
505,2006,Sudan,0,1,0,1,Unknown,13.4263009,22.6574884,Unknown,2,981
785,2007,Malawi,1,0,0,1,Bodily assault,-13.2687204,33.9301963,Bodily assault,3,29
519,2007,Iraq,1,0,0,1,Unknown,33.0955793,44.1749775,Unknown,3,336
506,2007,Iraq,1,0,0,1,Shooting,33.3024248,44.3787992,Shooting,3,336
1205,2007,Sudan,1,1,0,2,Unknown,14.5844444,29.4917691,Unknown,5,981
541,2007,Sudan,0,0,2,2,Kidnapping,14.201859,24.663781,Kidnapping,2,981
751,2007,Afghanistan,0,0,1,1,Kidnapping,34.52813,69.17233,Kidnapping,1,2534
510,2007,Kenya,1,0,0,1,Unknown,-1.256975,36.803277,Unknown,3,159
512,2007,Sudan,0,1,0,1,Bodily assault,13.16667,24.36667,Bodily assault,2,981
520,2007,Iraq,1,0,0,1,Unknown,33.3554189,44.48949509,Unknown,3,336
511,2007,Pakistan,0,2,0,2,Other Explosives,34.5,72.0,Explosives,4,542
532,2007,Sudan,0,1,0,1,Shooting,13.4263009,22.6574884,Shooting,2,981
531,2007,Sudan,0,1,0,1,Unknown,12.33333,23.41667,Unknown,2,981
530,2007,Sudan,0,1,0,1,Bodily assault,14.5844444,29.4917691,Bodily assault,2,981
729,2007,Afghanistan,1,0,0,1,Unknown,35.9261784,64.6237758,Unknown,3,2534
513,2007,Iraq,0,1,0,1,Shooting,33.3024248,44.3787992,Shooting,2,336
514,2007,Afghanistan,1,0,0,1,Kidnap-killing,35.5532126,66.2426766,Kidnapping,3,2534
515,2007,Occupied Palestinian Territories,1,0,0,1,Kidnap-killing,31.649741,35.162072,Kidnapping,3,161
786,2007,Somalia,1,0,0,1,Shooting,-0.35817,42.54536,Shooting,3,1112
761,2007,Indonesia,0,3,0,3,Unknown,-6.21195,106.845056,Unknown,6,67
762,2007,Sudan,0,1,0,1,Unknown,14.5844444,29.4917691,Unknown,2,981
540,2007,Sri Lanka,1,3,0,4,Landmine ,8.9780188,79.9148547,Explosives,9,224
533,2007,Sudan,0,1,0,1,Bodily assault,12.33333,23.41667,Bodily assault,2,981
1330,2007,Sri Lanka,6,3,0,9,Shooting,8.4594924,81.2309621,Shooting,24,224
516,2007,Afghanistan,0,0,5,5,Kidnapping,30.5,62.0,Kidnapping,5,2534
1207,2007,Sudan,0,1,0,1,Unknown,12.33333,23.41667,Unknown,2,981
536,2007,Fiji,0,2,0,2,Unknown,-18.1415884,178.4421662,Unknown,4,11
1208,2007,Afghanistan,5,0,0,5,Vehicle-born IED,31.6257334,65.7145053,Explosives,15,2534
529,2007,Sudan,0,2,0,2,Bodily assault,16.0,30.0,Bodily assault,4,981
526,2007,Sudan,0,0,1,1,Kidnapping,13.626786,25.349635,Kidnapping,1,981
528,2007,Sudan,0,0,1,1,Kidnapping,16.0,30.0,Kidnapping,1,981
680,2007,Sri Lanka,0,1,0,1,Roadside IED,8.4594924,81.2309621,Explosives,2,224
527,2007,Sudan,0,2,0,2,Shooting,11.329444,25.08565623,Shooting,4,981
537,2007,Fiji,0,1,0,1,Bodily assault,-18.1415884,178.4421662,Bodily assault,2,11
1210,2007,Afghanistan,1,0,2,3,Shooting,36.727865,68.867998,Shooting,5,2534
688,2007,Sudan,0,1,0,1,Bodily assault,14.5844444,29.4917691,Bodily assault,2,981
1206,2007,Yemen,0,2,0,2,Unknown,16.308528,43.403557,Unknown,4,277
534,2007,Somalia,0,0,2,2,Kidnapping,6.6507279,48.3009945,Kidnapping,2,1112
538,2007,Afghanistan,1,0,0,1,Shooting,31.6257334,65.7145053,Shooting,3,2534
535,2007,Somalia,0,1,0,1,Shooting,2.033333,45.35,Shooting,2,1112
549,2007,Central African Republic,0,0,1,1,Kidnapping,6.31933,16.37992,Kidnapping,1,402
539,2007,Somalia,1,0,0,1,Shooting,1.7148358,44.7699326,Shooting,3,1112
542,2007,Occupied Palestinian Territories,0,1,0,1,Unknown,31.649741,35.162072,Unknown,2,161
700,2007,Chad,0,0,1,1,Kidnapping,15.0,19.0,Kidnapping,1,104
548,2007,Uganda,1,0,0,1,Shooting,2.79748245,34.18649998,Shooting,3,142
553,2007,Sudan,0,0,2,2,Kidnapping,13.4263009,22.6574884,Kidnapping,2,981
547,2007,Sri Lanka,2,0,0,2,Kidnap-killing,6.68048,80.401919,Kidnapping,6,224
717,2007,Somalia,1,1,0,2,Shooting,8.3676771,49.083416,Shooting,5,1112
543,2007,Central African Republic,1,0,0,1,Shooting,7.24269,16.44059,Shooting,3,402
546,2007,Lebanon,2,0,0,2,Shelling,34.43667,35.84972,Explosives,6,9
730,2007,Afghanistan,1,0,0,1,Unknown,36.734772,70.811995,Unknown,3,2534
763,2007,Vietnam,0,1,0,1,Bodily assault,16.16667,107.83333,Bodily assault,2,2
544,2007,Occupied Palestinian Territories,1,0,0,1,Shooting,31.4772871,34.3215106,Shooting,3,161
545,2007,Occupied Palestinian Territories,1,0,0,1,Shooting,31.4772871,34.3215106,Shooting,3,161
552,2007,Sri Lanka,0,1,0,1,Shooting,7.7475,81.59545919,Shooting,2,224
550,2007,Afghanistan,0,2,0,2,Unknown,34.5197058,69.1624302,Unknown,4,2534
551,2007,Sudan,1,0,0,1,Shooting,12.9096,23.47406,Shooting,3,981
691,2007,Chad,0,3,0,3,Bodily assault,14.51667,22.08333,Bodily assault,6,104
731,2007,Afghanistan,1,0,0,1,Shooting,34.220389,70.3800314,Shooting,3,2534
554,2007,Bangladesh,0,0,2,2,Kidnapping,22.4237755,91.72367388,Kidnapping,2,46
555,2007,Somalia,2,0,0,2,Shooting,2.033333,45.35,Shooting,6,1112
557,2007,Afghanistan,0,0,2,2,Kidnapping,33.93911,67.709953,Kidnapping,2,2534
571,2007,Iraq,0,1,0,1,Shooting,33.0955793,44.1749775,Shooting,2,336
556,2007,Somalia,1,0,0,1,Shooting,4.7355786,45.2040946,Shooting,3,1112
558,2007,Iraq,1,0,0,1,Kidnap-killing,30.4952367,47.8090981,Kidnapping,3,336
559,2007,Afghanistan,1,2,0,3,Unknown,32.0,67.25,Unknown,7,2534
560,2007,Afghanistan,2,0,0,2,Shooting,34.0,69.25,Shooting,6,2534
692,2007,Afghanistan,0,1,0,1,Body-borne IED,37.1187512,70.5784966,Explosives,2,2534
752,2007,Haiti,0,0,1,1,Kidnapping,18.555277,-72.338333,Kidnapping,1,85
561,2007,Sri Lanka,1,0,0,1,Shooting,9.28,80.25490821,Shooting,3,224
789,2007,Chad,1,0,0,1,Unknown,12.225592,21.4101617,Unknown,3,104
787,2007,Somalia,1,1,0,2,Unknown,1.0,41.5,Unknown,5,1112
764,2007,Pakistan,4,6,0,10,Roadside IED,34.45993,72.50237,Explosives,24,542
562,2007,Afghanistan,0,0,1,1,Kidnapping,34.5197058,69.1624302,Kidnapping,1,2534
563,2007,Sri Lanka,1,1,0,2,Shooting,9.6669,80.0181,Shooting,5,224
701,2007,Sudan,1,0,0,1,Unknown,14.5844444,29.4917691,Unknown,3,981
572,2007,Sudan,0,1,0,1,Bodily assault,12.05,24.883333,Bodily assault,2,981
732,2007,Afghanistan,1,0,0,1,Unknown,31.6257334,65.7145053,Unknown,3,2534
564,2007,Somalia,1,0,0,1,Shooting,5.0,47.0,Shooting,3,1112
565,2007,Afghanistan,1,0,0,1,Shooting,36.734772,70.811995,Shooting,3,2534
566,2007,Afghanistan,0,0,1,1,Kidnapping,34.0,69.25,Kidnapping,1,2534
733,2007,Afghanistan,2,0,0,2,Unknown,34.3707276,68.3288601,Unknown,6,2534
567,2007,Somalia,0,1,0,1,Shooting,2.11667,45.4,Shooting,2,1112
570,2007,Iraq,1,0,0,1,Kidnap-killing,30.4952367,47.8090981,Kidnapping,3,336
569,2007,Afghanistan,0,0,4,4,Kidnapping,34.3707276,68.3288601,Kidnapping,4,2534
573,2007,Sri Lanka,1,0,0,1,Roadside IED,8.9780188,79.9148547,Explosives,3,224
568,2007,Sudan,0,3,0,3,Unknown,11.329444,25.08565623,Unknown,6,981
574,2007,Afghanistan,0,0,2,2,Kidnapping,34.0,69.25,Kidnapping,2,2534
753,2007,Mali,0,0,3,3,Kidnapping,16.7719091,-3.0087272,Kidnapping,3,189
577,2007,Sudan,1,0,0,1,Shooting,11.329444,25.08565623,Shooting,3,981
579,2007,Chad,0,0,1,1,Kidnapping,15.0,19.0,Kidnapping,1,104
788,2007,Somalia,0,2,0,2,Shooting,2.11667,45.4,Shooting,4,1112
